nan,nan,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,nan
nan,nan,-0.10845009,-0.10197138,-0.16740996,-0.08368333,-0.02603545,0.22912073,0.38820028,0.30564454,0.12473674,0.16488020,0.26315853,0.37508571,-0.14285140,-0.11198183,-0.84563559,-1.90488863,-2.70665789,-3.81919479,-5.07369280,-6.05181313,-6.98756695,-7.34575319,-7.87046766,-8.26531124,-7.73202276,-6.65760756,-5.28018856,-2.66762185,0.28143731,1.83664060,3.35011125,4.94799089,6.40691233,7.69949436,9.57576275,10.67448235,11.31958199,12.56229591,13.05309105,13.56644917,15.04990578,16.06105232,16.37199020,16.94000435,17.65842056,17.52037430,16.49489212,14.99121761,14.02398109,13.10186672,13.26111126,13.75212955,15.08000374,17.87864304,23.83169937,28.10105515,22.61680222,6.37096310,-8.61393642,-13.72647285,-12.88977051,-12.20626640,-12.05655289,-12.37740040,-12.77188015,-13.59333706,-14.34853745,-14.99742126,-15.79054832,-17.15425682,-17.29073334,-17.55217552,-17.54997826,-17.34681129,-17.03349686,-16.44348335,-15.67513561,-14.64447212,-13.92338181,-12.94195461,-11.88657570,-11.17426777,-10.10906124,-8.89279842,-7.93828440,-6.39871073,-4.69429302,-4.51803160,-2.56548691,-0.91046232,8.12897396,14.68877697,19.63862801,24.61787033,28.51797676,31.88811874,33.92335129,35.21518326,34.70751572,33.00641632,30.04093552,26.55140877,21.39929008,15.84753609,10.22642326,4.69639254,2.45982385,0.72544116,0.24999931,-0.09230968,-0.06463080,0.00000000,nan
nan,nan,-0.11010699,-0.09717694,-0.17979601,-0.11537351,-0.06243769,0.21908835,0.40731460,0.43340605,0.29376164,0.40418401,0.51526314,0.68656266,0.24692526,0.83278209,0.02110858,-1.27445960,-2.11556983,-3.27920818,-4.48955631,-5.50904179,-6.37300825,-6.67784882,-7.04613924,-7.52017212,-6.90244913,-6.00351763,-4.87849617,-2.27646518,1.18222070,3.48748732,5.72853518,8.03454971,10.33091831,12.71899986,15.87578297,17.80593681,19.35449982,21.64617157,22.79836464,23.96832657,26.39815521,28.40901756,29.40401840,30.76655388,32.39976120,32.70488358,31.32776833,28.92133331,27.36167145,25.70346069,25.37525749,25.54061317,27.38379097,31.49149704,40.99015808,48.38063812,36.56197739,4.55029106,-23.55714607,-31.77014351,-29.27100182,-27.51376915,-26.88949585,-27.19639778,-27.92013931,-28.74182892,-29.65332413,-30.49753380,-31.23299408,-33.31843567,-33.40869522,-33.27274323,-32.76139069,-32.05875015,-31.22184563,-29.81968307,-28.32687378,-26.50951004,-24.80983543,-22.80698586,-20.76755714,-19.18401337,-16.98607826,-14.85430908,-13.07563972,-10.53391933,-7.91711617,-6.08974504,-4.42459869,-5.64797926,7.45623684,14.92864609,19.59685326,24.78816795,28.88357544,32.49690628,34.63949203,36.09776688,35.50424957,33.64601517,30.64253616,27.26213837,21.93087196,16.19851685,10.39692974,4.67825937,2.35465980,0.59160268,0.16242510,-0.17420691,-0.14610104,0.00000000,nan
nan,nan,-0.11062633,-0.08711503,-0.19140166,-0.15659182,-0.10073661,0.18853536,0.41095543,0.53536201,0.43529993,0.62679702,0.74710923,0.96120608,0.63620895,1.77450585,0.91408497,-0.55205387,-1.36617732,-2.51077580,-3.61657381,-4.63654041,-5.38686466,-5.64586496,-5.88228655,-6.44471598,-5.75672960,-5.09629631,-4.33265448,-2.00179839,1.70358050,4.13682652,6.45852089,8.80751991,11.17163944,13.92428112,17.42137718,19.50473022,21.42641449,24.15521049,25.90346909,27.79993820,31.19234848,33.88510513,35.71593857,37.71428299,39.59618759,39.96767044,38.73131943,36.61126709,35.21566010,33.70375061,33.18277740,33.30973053,35.99824905,40.79972839,51.43278122,60.18026352,40.73028564,-4.24678946,-41.06289291,-49.59193802,-44.55601883,-41.03269577,-39.09323502,-38.58590317,-38.81549072,-39.09360123,-39.48707581,-39.82307434,-40.05131149,-41.92554092,-41.88431168,-40.96180725,-39.67014313,-38.33249664,-36.83323288,-34.75131607,-32.60069275,-30.27076912,-28.03060722,-25.59401512,-23.24173164,-21.41570091,-18.90193939,-16.57500267,-14.61545944,-11.89122009,-9.20576572,-6.68432665,-5.61504459,-10.16278267,6.58244658,14.62529564,18.70480537,23.87077522,28.00377464,31.71536446,33.90822983,35.51691055,34.90697861,33.02065277,30.16269302,27.10284996,21.81440926,16.11513710,10.34121799,4.59646082,2.24398971,0.48677328,0.10345717,-0.21328613,-0.18918914,0.00000000,nan
nan,nan,-0.11163887,-0.07630923,-0.20172496,-0.19978283,-0.13186784,0.16882417,0.43475714,0.65304935,0.58333999,0.86116421,0.98712128,1.23439622,1.02324545,2.70293713,1.78226769,0.14478545,-0.64376813,-1.77321625,-2.78247309,-3.82103419,-4.46428061,-4.68757010,-4.80671978,-5.45483303,-4.69691467,-4.25761414,-3.83964276,-1.77133739,2.10712671,4.50459194,6.71511221,8.91900158,11.10065556,13.94736290,17.45883369,19.45459557,21.44972420,24.21172714,26.09419823,27.99463844,31.33704185,34.20417786,36.30627823,38.69189072,40.80138016,41.38336945,40.65190125,38.82698441,37.95711136,37.01393890,36.67351913,37.48066330,40.86749649,46.37221146,56.57545471,63.90220261,36.88792419,-14.27743721,-54.22386169,-61.18485260,-53.68711090,-48.68055725,-45.32913589,-43.83435440,-43.26794434,-42.82212067,-42.59970856,-42.33178329,-41.91353226,-43.45453262,-43.41733551,-42.24573898,-40.68725967,-39.13762665,-37.51593018,-35.44814682,-33.21043777,-30.86905861,-28.55134964,-26.04410172,-23.72642326,-21.94168282,-19.41923904,-17.11666489,-15.19479179,-12.49736023,-9.92027569,-7.27371454,-6.78280544,-14.62152100,5.81904554,14.47238731,18.00436974,23.16505623,27.35139275,31.16911697,33.41027451,35.16481781,34.52269363,32.59179306,29.85442352,27.08621407,21.80936623,16.11235046,10.33719063,4.54009914,2.15035224,0.39126083,0.05027495,-0.24917574,-0.22862260,0.00000000,nan
nan,nan,-0.11268312,-0.06457233,-0.20949088,-0.24261063,-0.16942316,0.12905557,0.40029603,0.77346390,0.70103395,1.02644217,1.15215218,1.51179898,1.46246552,3.61951041,2.59180021,0.87223190,0.06675332,-1.04475152,-1.95699358,-3.02416062,-3.55639338,-3.74776626,-3.75282669,-4.47500086,-3.64506173,-3.41013694,-3.30775785,-1.54508567,2.43193889,4.80108690,6.84319973,8.87478638,10.83524418,13.70276928,17.15716171,19.00227928,20.98129845,23.64733887,25.52820015,27.31494713,30.37119293,33.12360001,35.18769073,37.48420334,39.47587204,40.03562164,39.53583145,38.04765320,37.52671814,36.99629974,36.99501038,38.25900650,42.26512146,48.03131866,57.42670059,61.35349274,29.77302933,-20.86214828,-59.97380829,-66.06210327,-57.15857697,-50.94510269,-46.44628525,-44.22333145,-43.11721039,-42.11967850,-41.62616730,-41.41076279,-41.04163361,-42.50074768,-42.67094040,-41.47091293,-39.94959259,-38.40914154,-36.87646866,-35.05118942,-32.89667130,-30.68037224,-28.43396378,-25.97050095,-23.77644920,-22.10342407,-19.66696167,-17.43676186,-15.59961033,-12.95799541,-10.50051594,-7.89178705,-7.96751213,-19.09322548,5.06634808,13.90782356,17.33332253,22.51434135,26.72510338,30.64233017,32.94229889,34.83726120,34.15834045,32.18226624,29.56189537,27.07885551,21.81104469,16.11401749,10.33563137,4.48564482,2.06029058,0.29984677,0.00030637,-0.28293374,-0.26551637,0.00000000,nan
nan,nan,-0.11374820,-0.05206000,-0.21432380,-0.27351749,-0.24456947,0.04505977,0.34701264,0.65120292,0.58752590,0.97626328,1.10122991,1.57962155,1.82084358,4.53262234,3.29073262,1.51933300,0.76163960,-0.32383949,-1.13794506,-2.25146341,-2.73086858,-2.82073092,-2.71454740,-3.49972773,-2.61945200,-2.58774972,-2.85073543,-1.29401731,2.74215269,5.07076073,6.97124815,8.83630276,10.59634113,13.49503899,16.93362999,18.56337738,20.53969193,23.08152199,24.94503593,26.61135864,29.39506912,32.00703430,33.96875381,36.08731842,37.90820312,38.35813522,37.86108780,36.39167786,35.78522873,35.25806046,35.35031891,37.07579041,41.24599838,46.89643478,55.31842804,55.37904739,22.52681541,-23.61976814,-59.94465637,-66.16666412,-56.96151352,-50.04294586,-45.03741837,-42.45780563,-41.23583603,-40.41418457,-40.06397247,-39.83086777,-39.81715393,-41.33160782,-41.43660736,-40.32707596,-38.97487259,-37.46529007,-36.07387924,-34.53673553,-32.50444412,-30.44185066,-28.33697701,-25.95836449,-23.84910393,-22.28579140,-19.95290565,-17.78330040,-16.02900124,-13.42775917,-11.06933022,-8.52242661,-9.16125011,-23.05833817,4.33596325,13.13230228,16.67301178,21.98531723,26.14697075,29.99189186,32.45090103,34.51408768,33.79756927,31.77733612,29.27280998,27.07087135,21.81222343,16.11533165,10.33384323,4.43203163,1.97316515,0.21222308,-0.04662234,-0.31447122,-0.29987335,0.00000000,nan
nan,nan,-0.11482608,-0.03896506,-0.21620610,-0.30215004,-0.30108050,-0.01674438,0.24109010,0.53917885,0.48122188,0.93378735,1.05534470,1.67325640,2.17682290,5.42831182,4.03774500,2.15482020,1.44705439,0.38841337,-0.32675955,-1.49291050,-1.91396832,-1.90736139,-1.69301200,-2.53203130,-1.60337424,-1.76000071,-2.38957882,-1.04198921,3.07021356,5.37167835,7.06561422,8.82868004,10.41309452,13.35289192,16.79718399,18.20205688,20.20388603,22.63357925,24.46949005,26.03550529,28.54908180,30.98725700,32.86425018,34.83124161,36.50736618,36.85558701,36.38666153,34.90484238,34.06797028,33.34667969,33.35919571,35.22618484,39.22238922,44.44371796,51.30554199,47.36579514,15.75727177,-23.97595787,-56.46100616,-63.36232376,-54.70028305,-47.61777115,-42.76988602,-40.33809662,-39.34467697,-38.80733490,-38.67036819,-38.56686020,-38.82997894,-40.39833069,-40.20542526,-39.28323746,-38.14786530,-36.69480515,-35.43507004,-34.15422058,-32.22868347,-30.30263710,-28.28378868,-26.03868675,-24.00496292,-22.53205109,-20.30816460,-18.18454361,-16.50900841,-13.93183804,-11.65457058,-9.16120052,-10.36465931,-23.14992142,3.79909444,12.36267090,16.02427864,21.47152138,25.70839882,29.36266136,31.77886391,34.16257858,33.47518539,31.37823868,28.98807335,27.06285477,21.81337357,16.11660576,10.33204174,4.37932396,1.88884306,0.12899110,-0.09071765,-0.34386778,-0.33182764,0.00000000,nan
nan,nan,-0.11591104,-0.02550986,-0.21538451,-0.32844803,-0.33315983,-0.06287966,0.14743848,0.43548837,0.38209522,0.89863330,1.01420105,1.72398150,2.51474094,6.24157715,4.78055048,2.76259494,2.12228179,1.09104311,0.47582480,-0.74905586,-1.10665488,-1.00832474,-0.68888324,-1.57431769,-0.59934008,-0.92809784,-1.85910940,-0.78698146,3.40653729,5.56121159,7.18474436,8.83721638,10.26124763,13.25887680,16.59631920,17.89722824,19.93928719,22.26789284,24.06081581,25.52385330,27.76928139,30.05055809,31.83085442,33.63538742,35.13618469,35.37578583,34.92817688,33.47306824,32.50958252,31.63403702,31.43356705,33.28130722,36.96749496,41.19289780,46.17516327,38.22827911,9.69903088,-22.81038284,-50.89329910,-58.71056366,-51.35312653,-44.80771255,-40.54229355,-38.45830536,-37.72220993,-37.39451218,-37.40917969,-37.47267151,-37.89311981,-39.43856430,-39.08517075,-38.38645935,-37.40485001,-36.06129074,-34.93225861,-33.87947464,-32.05210876,-30.24222946,-28.29828453,-26.17531967,-24.20526695,-22.80966759,-20.70612717,-18.62011147,-16.98839569,-14.46445370,-12.25506020,-9.80513000,-11.57338810,-23.59013748,3.26600718,11.60090542,15.38779163,20.97427940,25.28577042,28.74706459,31.21498680,33.80744171,33.16154099,30.98559189,28.70804214,27.05488014,21.81455421,16.11786652,10.33025742,4.32742071,1.80715835,0.04909761,-0.13217254,-0.37120867,-0.36150455,0.00000000,nan
nan,nan,-0.11699425,-0.01190097,-0.21234745,-0.32782063,-0.34469309,-0.09739283,0.07115353,0.34786144,0.29008046,0.87040818,0.97743851,1.77412307,2.84941316,7.02423239,5.51619244,3.36249018,2.78659058,1.78322959,1.26970875,-0.02046582,-0.30971920,-0.12405610,0.29739600,-0.62863851,0.39051792,-0.09316146,-1.33482873,-0.48049399,3.75130844,5.76974058,7.32103157,8.85288906,10.09805584,13.19619274,16.51226234,17.62627029,19.71632576,21.94145393,23.68456841,25.05301476,27.04065514,29.15735626,30.82541656,32.45211411,33.78759003,33.92928696,33.49245071,32.06025314,30.99824333,30.01893044,29.67366791,31.39916229,34.66713333,37.69956207,40.35676193,29.04987907,4.67824125,-20.62259483,-44.13138199,-53.02632141,-47.67616653,-42.09309387,-38.54254532,-36.77272415,-36.22150421,-36.05239105,-36.19385910,-36.37411118,-36.76559830,-38.37364960,-38.01065445,-37.53855133,-36.72471619,-35.48883057,-34.48554993,-33.63031387,-31.91650581,-30.21009636,-28.34804916,-26.33605766,-24.42020035,-23.09538460,-21.12897682,-19.07787895,-17.42711258,-15.01211262,-12.86192417,-10.45107746,-12.78590679,-24.03459549,2.73882294,10.84728432,14.76452446,20.49611473,24.88107681,28.14522362,30.66348839,33.46000290,32.85868454,30.59987450,28.43299294,27.04693031,21.81576729,16.11912346,10.32850552,4.27658224,1.72842467,-0.02595661,-0.17115621,-0.39657214,-0.38901177,0.00000000,nan
nan,nan,-0.11806967,0.00065200,-0.20784090,-0.34837320,-0.34793413,-0.12015092,0.02259720,0.26616454,0.20508052,0.84868538,0.94465047,1.82360768,3.17223024,7.80224752,6.24422979,3.97575378,3.43971801,2.46425152,2.01556802,0.69290370,0.47667524,0.74505216,1.26935720,0.30319494,1.36435711,0.74288875,-0.80551392,-0.16552037,4.10182428,5.99389172,7.46968317,8.87359715,10.02798271,13.15561581,16.30112267,17.38382721,19.52438927,21.64676094,23.33703804,24.60199738,26.33714867,28.28446198,29.83557129,31.30129433,32.47221756,32.52965927,32.09654236,30.68771172,29.54685020,28.47981453,28.00728989,29.63430786,32.39899826,34.24636459,34.37130356,20.96204948,0.97044587,-17.98713112,-37.14752960,-47.01863480,-44.00701523,-39.60783768,-36.71558762,-35.16777802,-34.80134964,-34.77010727,-35.01415634,-35.29021072,-35.64794540,-37.20783997,-36.97062302,-36.70840836,-36.06178284,-34.93961334,-34.05823135,-33.38483810,-31.78245926,-30.17772675,-28.40579987,-26.50173187,-24.63674545,-23.37930679,-21.56173325,-19.54454422,-17.87077141,-15.56508732,-13.46777725,-11.09576988,-13.99977112,-24.48061752,2.22606587,10.10178947,14.16360664,20.03662300,24.49338913,27.55708504,30.12434006,33.11997604,32.59328079,30.22161674,28.16328812,27.03903008,21.81696320,16.12036514,10.32677269,4.24819756,1.66057944,-0.09832514,-0.20781614,-0.42002717,-0.41444808,0.00000000,nan
nan,nan,-0.11913141,0.01279615,-0.20057534,-0.36851445,-0.33639058,-0.13460608,-0.01510131,0.19342431,0.12699120,0.83304787,0.91544068,1.87238455,3.49442744,8.58274937,6.96365166,4.57803869,4.08088493,3.13318682,2.61605358,1.39807856,1.24991369,1.59936714,2.22474957,1.21968508,2.32070708,1.56162715,-0.26756376,0.15729409,4.45536613,6.24240065,7.63512087,8.92066574,9.99249268,13.14506435,16.12608528,17.16069603,19.35688591,21.37475395,22.99930763,24.15797043,25.65507698,27.43533134,28.86907959,30.18759727,31.20038223,31.18568230,30.75027275,29.36668015,28.17149544,27.03495979,26.43331909,27.90556908,30.16114044,30.76925468,28.53726578,14.66167831,-1.31562066,-15.48498154,-30.89449883,-41.11245346,-40.48426437,-37.30152130,-34.98868942,-33.68637848,-33.45516586,-33.54449463,-33.86778259,-34.22941208,-34.57556915,-36.08379745,-35.96223068,-35.89286804,-35.40459061,-34.40039825,-33.62263489,-33.13256836,-31.62970734,-30.13086510,-28.45802689,-26.65924644,-24.84717941,-23.65319633,-22.00148392,-20.01511765,-18.31725121,-16.11968040,-14.06763363,-11.73588943,-15.21190357,-24.92569160,1.72936738,9.36449623,13.57791233,19.40486526,23.95666695,26.98303032,29.59749794,32.79691315,32.33760452,29.84976387,27.89927483,27.03118324,21.81814003,16.12159538,10.32505989,4.22063255,1.59483778,-0.16810948,-0.24227940,-0.44163352,-0.43790478,0.00000000,nan
nan,nan,-0.12017676,0.02422947,-0.16221824,-0.35354364,-0.30966714,-0.14502926,-0.04360343,0.12827514,0.05569459,0.82307643,0.88945669,1.92042768,3.81614423,9.38570881,7.65817785,5.16927624,4.69969320,3.78422213,3.20260119,2.05938101,1.92468774,2.44500804,3.01995158,2.11955357,3.25823212,2.37527966,0.27772319,0.48720938,4.82558346,6.49911404,7.83310032,8.91361523,9.97930908,13.15109825,15.97535324,16.94946289,19.20738602,21.11705589,22.66839027,23.71953583,24.99619102,26.61493874,27.93249512,29.11541367,29.97501373,29.90235710,29.45961571,28.10189247,26.88000679,25.69653702,24.97301102,26.19966888,27.94017601,27.35023689,23.07811737,10.12662125,-2.46879864,-13.41634750,-25.78908157,-35.63321686,-37.13875580,-35.11976624,-33.34127045,-32.27883148,-32.17938995,-32.37195587,-32.75097656,-33.19013596,-33.54675293,-34.99646378,-34.98561859,-35.09072113,-34.75185776,-33.86550140,-33.19436264,-32.86774445,-31.45806313,-30.06611443,-28.49966812,-26.80259895,-25.04261398,-23.91156578,-22.43593979,-20.48527336,-18.76297188,-16.67087364,-14.65687847,-12.36825275,-16.41890144,-25.36734390,1.24923968,8.63604069,13.00825691,18.57946777,23.24670029,26.42277336,29.08289528,32.48271561,32.08995438,29.47884560,27.64136887,27.02338600,21.81929779,16.12283134,10.32335567,4.19392920,1.53112638,-0.23544940,-0.27466491,-0.46144199,-0.45946309,0.00000000,nan
nan,nan,-0.12120482,0.03466601,-0.10911947,-0.31646606,-0.30740002,-0.14792040,-0.06306591,0.07148942,-0.00892482,0.81840146,0.86640662,1.96771300,4.13896704,10.07431221,8.34447002,5.74964762,5.30569172,4.42131996,3.77445817,2.44974351,2.46975780,3.25421977,3.79890919,3.00127292,4.17590714,3.18261671,0.82911927,0.82348341,5.06229115,6.76954556,7.92823601,8.92797756,9.98520279,13.16674900,15.84573460,16.75069618,19.06955528,20.87111473,22.34340858,23.28627396,24.36214638,25.82685471,27.03052521,28.08986855,28.79746437,28.68080902,28.22726822,26.89467049,25.65015221,24.46811104,23.58287621,24.52680588,25.73888016,24.06324005,18.36002350,6.95272589,-3.02960348,-11.83633137,-21.79688263,-30.82509422,-33.95171738,-33.02972412,-31.76581192,-30.93898773,-30.96818924,-31.24810982,-31.65539551,-32.16539383,-32.55944061,-33.93976593,-34.04213333,-34.30193710,-34.10164642,-33.33274460,-32.76955414,-32.58820724,-31.27140045,-29.97468948,-28.52374649,-26.92565727,-25.22349167,-24.18343163,-22.82527924,-20.95119286,-19.20347214,-17.21318245,-15.23336315,-12.98986340,-17.61760139,-25.80295181,0.78619206,7.91727257,12.45548344,17.77203369,22.55286598,25.87635040,28.58050537,32.19270706,31.85081291,29.19393921,27.38960075,27.01564789,21.82045746,16.12407303,10.32166195,4.16810274,1.46938002,-0.30062130,-0.30500123,-0.47949454,-0.47919238,0.00000000,nan
nan,nan,-0.12221631,0.04385093,-0.04080253,-0.28037375,-0.30077478,-0.14224577,-0.08153822,0.02292228,-0.06699833,0.81868809,0.84607846,2.01422644,4.45521975,10.36890125,9.04156208,6.30263090,5.89892292,5.04417610,4.33032560,2.81664324,2.98513937,4.04707098,4.56114912,3.86391830,5.07284260,3.98241591,1.38529801,1.16515863,5.31220722,7.04962254,8.04317188,8.96061420,10.00881100,13.18838024,15.73353958,16.56171989,18.94027901,20.63513374,22.02367783,22.85786057,23.75397110,25.07335854,26.16634750,27.11417961,27.68461800,27.51931953,27.05321503,25.74383354,24.47157860,23.29059029,22.28609467,22.89902115,23.56984901,20.98286819,14.50320530,4.74574995,-3.37225866,-10.68258381,-18.75124550,-26.77258110,-30.93476486,-31.01943016,-30.25538063,-29.66084480,-29.80125618,-30.16793633,-30.60942459,-31.16860580,-31.61084938,-32.90683365,-33.13272858,-33.52699280,-33.45376968,-32.79932022,-32.34610367,-32.29228592,-31.06458664,-29.86323738,-28.52851295,-27.02215004,-25.32812691,-24.43427849,-23.20520592,-21.40889549,-19.63592529,-17.74380302,-15.79490566,-13.59809494,-18.80478859,-26.22755051,0.34067097,7.20882988,11.92055988,16.98292542,21.87520790,25.34378815,28.09025764,31.99928474,31.64572716,28.91512680,27.14434433,27.00793266,21.82163048,16.12530136,10.31998539,4.14315796,1.40953743,-0.36595720,-0.33339864,-0.49582660,-0.49715203,0.00000000,nan
